seq,batch,collection,id,group,unit
1035,21,terms,sum-of-random-variables,用語:数学B,jp-suugaku-b-toukei-teki-na-suisoku
1036,21,terms,independent-random-variables,用語:数学B,jp-suugaku-b-toukei-teki-na-suisoku
1037,21,terms,continuous-random-variable,用語:数学B,jp-suugaku-b-toukei-teki-na-suisoku
1038,21,terms,discrete-random-variable,用語:数学B,jp-suugaku-b-toukei-teki-na-suisoku
1039,21,terms,normal-distribution,用語:数学B,jp-suugaku-b-toukei-teki-na-suisoku
1040,21,terms,standard-normal-distribution,用語:数学B,jp-suugaku-b-toukei-teki-na-suisoku
1041,21,terms,standard-normal-table,用語:数学B,jp-suugaku-b-toukei-teki-na-suisoku
1042,21,terms,normal-approximation-to-the-binomial,用語:数学B,jp-suugaku-b-toukei-teki-na-suisoku
1043,21,terms,population-variance,用語:数学B,jp-suugaku-b-toukei-teki-na-suisoku
1044,21,terms,population-standard-deviation,用語:数学B,jp-suugaku-b-toukei-teki-na-suisoku
1045,21,terms,sampling-distribution-of-the-mean,用語:数学B,jp-suugaku-b-toukei-teki-na-suisoku
1046,21,terms,law-of-large-numbers,用語:数学B,jp-suugaku-b-toukei-teki-na-suisoku
1047,21,terms,central-limit-theorem,用語:数学B,jp-suugaku-b-toukei-teki-na-suisoku
1048,21,terms,point-estimate,用語:数学B,jp-suugaku-b-toukei-teki-na-suisoku
1049,21,terms,interval-estimation,用語:数学B,jp-suugaku-b-toukei-teki-na-suisoku
1050,21,terms,confidence-interval,用語:数学B,jp-suugaku-b-toukei-teki-na-suisoku
1051,22,terms,confidence-level,用語:数学B,jp-suugaku-b-toukei-teki-na-suisoku
1052,22,terms,population-proportion,用語:数学B,jp-suugaku-b-toukei-teki-na-suisoku
1053,22,terms,sample-proportion,用語:数学B,jp-suugaku-b-toukei-teki-na-suisoku
1054,22,terms,rejection-region,用語:数学B,jp-suugaku-b-toukei-teki-na-suisoku
1055,22,terms,fail-to-reject,用語:数学B,jp-suugaku-b-toukei-teki-na-suisoku
1056,22,terms,two-tailed-test,用語:数学B,jp-suugaku-b-toukei-teki-na-suisoku
1057,22,terms,one-tailed-test,用語:数学B,jp-suugaku-b-toukei-teki-na-suisoku
1058,22,terms,standardize,用語:数学B,jp-suugaku-b-toukei-teki-na-suisoku
1059,22,terms,test,用語:数学B,jp-suugaku-b-toukei-teki-na-suisoku
1060,22,terms,z-score,用語:数学B,jp-suugaku-b-toukei-teki-na-suisoku
1061,22,terms,standard-score,用語:数学B,jp-suugaku-b-toukei-teki-na-suisoku
1062,22,terms,linear-transformation-of-a-random-variable,用語:数学B,jp-suugaku-b-toukei-teki-na-suisoku
1063,22,terms,continuity-correction,用語:数学B,jp-suugaku-b-toukei-teki-na-suisoku
1064,22,terms,standard-error,用語:数学B,jp-suugaku-b-toukei-teki-na-suisoku
1065,22,terms,statistically-significant,用語:数学B,jp-suugaku-b-toukei-teki-na-suisoku
1066,22,terms,matrix,用語:数学C,jp-suugaku-c-hyougen-no-kufuu
1067,22,terms,row,用語:数学C,jp-suugaku-c-hyougen-no-kufuu
1068,22,terms,column,用語:数学C,jp-suugaku-c-hyougen-no-kufuu
1069,22,terms,entry,用語:数学C,jp-suugaku-c-hyougen-no-kufuu
1070,22,terms,square-matrix,用語:数学C,jp-suugaku-c-hyougen-no-kufuu
1071,22,terms,identity-matrix,用語:数学C,jp-suugaku-c-hyougen-no-kufuu
1072,22,terms,zero-matrix,用語:数学C,jp-suugaku-c-hyougen-no-kufuu
1073,22,terms,inverse-matrix,用語:数学C,jp-suugaku-c-hyougen-no-kufuu
1074,22,terms,matrix-multiplication,用語:数学C,jp-suugaku-c-hyougen-no-kufuu
1075,22,terms,determinant,用語:数学C,jp-suugaku-c-hyougen-no-kufuu
1076,22,terms,linear-transformation,用語:数学C,jp-suugaku-c-hyougen-no-kufuu
1077,22,terms,statistical-graph,用語:数学C,jp-suugaku-c-hyougen-no-kufuu
1078,22,terms,vertex-graph,用語:数学C,jp-suugaku-c-hyougen-no-kufuu
1079,22,terms,eulerian-path,用語:数学C,jp-suugaku-c-hyougen-no-kufuu
1080,22,terms,adjacency-matrix,用語:数学C,jp-suugaku-c-hyougen-no-kufuu
1081,22,terms,tree,用語:数学C,jp-suugaku-c-hyougen-no-kufuu
1082,22,terms,line-graph,用語:数学C,jp-suugaku-c-hyougen-no-kufuu
1083,22,terms,pie-chart,用語:数学C,jp-suugaku-c-hyougen-no-kufuu
1084,22,terms,stacked-bar-chart,用語:数学C,jp-suugaku-c-hyougen-no-kufuu
1085,22,terms,edge-of-a-graph,用語:数学C,jp-suugaku-c-hyougen-no-kufuu
1086,22,terms,graph-network,用語:数学C,jp-suugaku-c-hyougen-no-kufuu
1087,22,terms,ellipse,用語:数学C,jp-suugaku-c-kyokusen-to-fukuso-heimen
1088,22,terms,conic-section,用語:数学C,jp-suugaku-c-kyokusen-to-fukuso-heimen
1089,22,terms,focus,用語:数学C,jp-suugaku-c-kyokusen-to-fukuso-heimen
1090,22,terms,directrix,用語:数学C,jp-suugaku-c-kyokusen-to-fukuso-heimen
1091,22,terms,major-axis,用語:数学C,jp-suugaku-c-kyokusen-to-fukuso-heimen
1092,22,terms,minor-axis,用語:数学C,jp-suugaku-c-kyokusen-to-fukuso-heimen
1093,22,terms,transverse-axis,用語:数学C,jp-suugaku-c-kyokusen-to-fukuso-heimen
1094,22,terms,eccentricity,用語:数学C,jp-suugaku-c-kyokusen-to-fukuso-heimen
1095,22,terms,standard-form-of-a-conic,用語:数学C,jp-suugaku-c-kyokusen-to-fukuso-heimen
1096,22,terms,cycloid,用語:数学C,jp-suugaku-c-kyokusen-to-fukuso-heimen
1097,22,terms,polar-coordinates,用語:数学C,jp-suugaku-c-kyokusen-to-fukuso-heimen
1098,22,terms,pole,用語:数学C,jp-suugaku-c-kyokusen-to-fukuso-heimen
1099,22,terms,polar-angle,用語:数学C,jp-suugaku-c-kyokusen-to-fukuso-heimen
1100,22,terms,polar-equation,用語:数学C,jp-suugaku-c-kyokusen-to-fukuso-heimen
1101,23,terms,rectangular-coordinates,用語:数学C,jp-suugaku-c-kyokusen-to-fukuso-heimen
1102,23,terms,complex-plane,用語:数学C,jp-suugaku-c-kyokusen-to-fukuso-heimen
1103,23,terms,real-axis,用語:数学C,jp-suugaku-c-kyokusen-to-fukuso-heimen
1104,23,terms,imaginary-axis,用語:数学C,jp-suugaku-c-kyokusen-to-fukuso-heimen
1105,23,terms,polar-form,用語:数学C,jp-suugaku-c-kyokusen-to-fukuso-heimen
1106,23,terms,de-moivres-theorem,用語:数学C,jp-suugaku-c-kyokusen-to-fukuso-heimen
1107,23,terms,eulers-formula,用語:数学C,jp-suugaku-c-kyokusen-to-fukuso-heimen
1108,23,terms,raise-to-the-nth-power,用語:数学C,jp-suugaku-c-kyokusen-to-fukuso-heimen
1109,23,terms,modulus-of-a-complex-number,用語:数学C,jp-suugaku-c-kyokusen-to-fukuso-heimen
1110,23,terms,argument-of-a-complex-number,用語:数学C,jp-suugaku-c-kyokusen-to-fukuso-heimen
1111,23,terms,coordinates-in-space,用語:数学C,jp-suugaku-c-vector
1112,23,terms,equation-of-a-plane,用語:数学C,jp-suugaku-c-vector
1113,23,terms,vector,用語:数学C,jp-suugaku-c-vector
1114,23,terms,component-form,用語:数学C,jp-suugaku-c-vector
1115,23,terms,dot-product,用語:数学C,jp-suugaku-c-vector
1116,23,terms,directed-segment,用語:数学C,jp-suugaku-c-vector
1117,23,terms,initial-point,用語:数学C,jp-suugaku-c-vector
1118,23,terms,terminal-point,用語:数学C,jp-suugaku-c-vector
1119,23,terms,magnitude,用語:数学C,jp-suugaku-c-vector
1120,23,terms,unit-vector,用語:数学C,jp-suugaku-c-vector
1121,23,terms,zero-vector,用語:数学C,jp-suugaku-c-vector
1122,23,terms,opposite-vector,用語:数学C,jp-suugaku-c-vector
1123,23,terms,equal-vectors,用語:数学C,jp-suugaku-c-vector
1124,23,terms,vector-addition,用語:数学C,jp-suugaku-c-vector
1125,23,terms,vector-subtraction,用語:数学C,jp-suugaku-c-vector
1126,23,terms,scalar-multiplication,用語:数学C,jp-suugaku-c-vector
1127,23,terms,scalar,用語:数学C,jp-suugaku-c-vector
1128,23,terms,parallel-vectors,用語:数学C,jp-suugaku-c-vector
1129,23,terms,decomposition-of-a-vector,用語:数学C,jp-suugaku-c-vector
1130,23,terms,linearly-independent,用語:数学C,jp-suugaku-c-vector
1131,23,terms,linearly-dependent,用語:数学C,jp-suugaku-c-vector
1132,23,terms,linear-combination,用語:数学C,jp-suugaku-c-vector
1133,23,terms,components,用語:数学C,jp-suugaku-c-vector
1134,23,terms,position-vector,用語:数学C,jp-suugaku-c-vector
1135,23,terms,angle-between-vectors,用語:数学C,jp-suugaku-c-vector
1136,23,terms,vector-equation,用語:数学C,jp-suugaku-c-vector
1137,23,terms,vector-equation-of-a-line,用語:数学C,jp-suugaku-c-vector
1138,23,terms,normal-vector,用語:数学C,jp-suugaku-c-vector
1139,23,terms,direction-vector,用語:数学C,jp-suugaku-c-vector
1140,23,terms,vector-equation-of-a-circle,用語:数学C,jp-suugaku-c-vector
1141,23,terms,equation-of-a-sphere,用語:数学C,jp-suugaku-c-vector
1142,23,terms,collinearity-condition,用語:数学C,jp-suugaku-c-vector
1143,23,terms,coplanarity-condition,用語:数学C,jp-suugaku-c-vector
1144,23,terms,area-of-a-triangle-using-vectors,用語:数学C,jp-suugaku-c-vector
1145,23,terms,cross-product,用語:数学C,jp-suugaku-c-vector
1146,23,terms,orthogonal,用語:数学C,jp-suugaku-c-vector
1147,23,terms,bar-chart,用語:Pre-Algebra,us-pre-algebra-data-and-probability
1148,23,terms,order-of-operations,用語:Pre-Algebra,us-pre-algebra-expressions-and-equations
1149,23,terms,pemdas,用語:Pre-Algebra,us-pre-algebra-expressions-and-equations
1150,23,terms,tick-mark,用語:Pre-Algebra,us-pre-algebra-expressions-and-equations
1151,24,terms,composite-figure,用語:Pre-Algebra,us-pre-algebra-geometry-basics
1152,24,terms,cubic-units,用語:Pre-Algebra,us-pre-algebra-geometry-basics
1153,24,terms,square-units,用語:Pre-Algebra,us-pre-algebra-geometry-basics
1154,24,terms,tessellation,用語:Pre-Algebra,us-pre-algebra-geometry-basics
1155,24,terms,percent-change,用語:Pre-Algebra,us-pre-algebra-ratios-and-percents
1156,24,terms,simple-interest,用語:Pre-Algebra,us-pre-algebra-ratios-and-percents
1157,24,terms,convert,用語:Pre-Algebra,us-pre-algebra-ratios-and-percents
1158,24,terms,growth-rate,用語:Algebra 1,us-algebra-1-exponents-and-exponential-functions
1159,24,terms,compound-interest,用語:Algebra 1,us-algebra-1-exponents-and-exponential-functions
1160,24,terms,scientific-notation,用語:Algebra 1,us-algebra-1-exponents-and-exponential-functions
1161,24,terms,literal-equation,用語:Algebra 1,us-algebra-1-linear-equations
1162,24,terms,interval-notation,用語:Algebra 1,us-algebra-1-linear-equations
1163,24,terms,set-builder-notation,用語:Algebra 1,us-algebra-1-linear-equations
1164,24,terms,slope-intercept-form-of-a-line,用語:Algebra 1,us-algebra-1-linear-functions
1165,24,terms,point-slope-form,用語:Algebra 1,us-algebra-1-linear-functions
1166,24,terms,standard-form-of-a-line,用語:Algebra 1,us-algebra-1-linear-functions
1167,24,terms,slope-formula,用語:Algebra 1,us-algebra-1-linear-functions
1168,24,terms,rise-over-run,用語:Algebra 1,us-algebra-1-linear-functions
1169,24,terms,piecewise-function,用語:Algebra 1,us-algebra-1-linear-functions
1170,24,terms,absolute-value-function,用語:Algebra 1,us-algebra-1-linear-functions
1171,24,terms,step-function,用語:Algebra 1,us-algebra-1-linear-functions
1172,24,terms,negative-reciprocal,用語:Algebra 1,us-algebra-1-linear-functions
1173,24,terms,foil,用語:Algebra 1,us-algebra-1-polynomials-and-factoring
1174,24,terms,area-model,用語:Algebra 1,us-algebra-1-polynomials-and-factoring
1175,24,terms,prime-polynomial,用語:Algebra 1,us-algebra-1-polynomials-and-factoring
1176,24,terms,zeros-of-a-polynomial,用語:Algebra 1,us-algebra-1-quadratics
1177,24,terms,transformations-of-functions,用語:Algebra 1,us-algebra-1-quadratics
1178,24,terms,parent-function,用語:Algebra 1,us-algebra-1-quadratics
1179,24,terms,like-radicals,用語:Algebra 1,us-algebra-1-radicals
1180,24,terms,radical-equation,用語:Algebra 1,us-algebra-1-radicals
1181,24,terms,extraneous-solution,用語:Algebra 1,us-algebra-1-radicals
1182,24,terms,stem-and-leaf-plot,用語:Algebra 1,us-algebra-1-statistics
1183,24,terms,contingency-table,用語:Algebra 1,us-algebra-1-statistics
1184,24,terms,dot-plot,用語:Algebra 1,us-algebra-1-statistics
1185,24,terms,symmetric-distribution,用語:Algebra 1,us-algebra-1-statistics
1186,24,terms,mean-absolute-deviation,用語:Algebra 1,us-algebra-1-statistics
1187,24,terms,residual,用語:Algebra 1,us-algebra-1-statistics
1188,24,terms,categorical-variable,用語:Algebra 1,us-algebra-1-statistics
1189,24,terms,quantitative-variable,用語:Algebra 1,us-algebra-1-statistics
1190,24,terms,solving-by-graphing,用語:Algebra 1,us-algebra-1-systems
1191,24,terms,system-of-linear-inequalities,用語:Algebra 1,us-algebra-1-systems
1192,24,terms,independent-system,用語:Algebra 1,us-algebra-1-systems
1193,24,terms,area-of-a-regular-polygon,用語:Geometry,us-geometry-area-and-volume
1194,24,terms,apothem,用語:Geometry,us-geometry-area-and-volume
1195,24,terms,cavalieris-principle,用語:Geometry,us-geometry-area-and-volume
1196,24,terms,density,用語:Geometry,us-geometry-area-and-volume
1197,24,terms,intercepted-arc,用語:Geometry,us-geometry-circles
1198,24,terms,arc-measure,用語:Geometry,us-geometry-circles
1199,24,terms,major-arc,用語:Geometry,us-geometry-circles
1200,24,terms,minor-arc,用語:Geometry,us-geometry-circles
1201,25,terms,intersecting-chords-theorem,用語:Geometry,us-geometry-circles
1202,25,terms,secant-tangent-theorem,用語:Geometry,us-geometry-circles
1203,25,terms,inscribed-polygon,用語:Geometry,us-geometry-circles
1204,25,terms,circumscribed-polygon,用語:Geometry,us-geometry-circles
1205,25,terms,scalene-triangle,用語:Geometry,us-geometry-congruent-triangles
1206,25,terms,equiangular-triangle,用語:Geometry,us-geometry-congruent-triangles
1207,25,terms,exterior-angle-theorem,用語:Geometry,us-geometry-congruent-triangles
1208,25,terms,aas-congruence,用語:Geometry,us-geometry-congruent-triangles
1209,25,terms,hl-congruence,用語:Geometry,us-geometry-congruent-triangles
1210,25,terms,cpctc,用語:Geometry,us-geometry-congruent-triangles
1211,25,terms,isosceles-triangle-theorem,用語:Geometry,us-geometry-congruent-triangles
1212,25,terms,coordinate-proof,用語:Geometry,us-geometry-coordinate-geometry
1213,25,terms,midpoint-formula,用語:Geometry,us-geometry-coordinate-geometry
1214,25,terms,undefined-terms,用語:Geometry,us-geometry-foundations
1215,25,terms,segment-addition-postulate,用語:Geometry,us-geometry-foundations
1216,25,terms,angle-addition-postulate,用語:Geometry,us-geometry-foundations
1217,25,terms,adjacent-angles,用語:Geometry,us-geometry-foundations
1218,25,terms,linear-pair,用語:Geometry,us-geometry-foundations
1219,25,terms,postulate,用語:Geometry,us-geometry-foundations
1220,25,terms,straight-angle,用語:Geometry,us-geometry-foundations
1221,25,terms,reflex-angle,用語:Geometry,us-geometry-foundations
1222,25,terms,transversal,用語:Geometry,us-geometry-parallel-and-perpendicular
1223,25,terms,alternate-interior-angles-theorem,用語:Geometry,us-geometry-parallel-and-perpendicular
1224,25,terms,corresponding-angles-postulate,用語:Geometry,us-geometry-parallel-and-perpendicular
1225,25,terms,alternate-exterior-angles,用語:Geometry,us-geometry-parallel-and-perpendicular
1226,25,terms,same-side-exterior-angles,用語:Geometry,us-geometry-parallel-and-perpendicular
1227,25,terms,perpendicular-postulate,用語:Geometry,us-geometry-parallel-and-perpendicular
1228,25,terms,inductive-reasoning,用語:Geometry,us-geometry-reasoning-and-proof
1229,25,terms,deductive-reasoning,用語:Geometry,us-geometry-reasoning-and-proof
1230,25,terms,biconditional,用語:Geometry,us-geometry-reasoning-and-proof
1231,25,terms,two-column-proof,用語:Geometry,us-geometry-reasoning-and-proof
1232,25,terms,paragraph-proof,用語:Geometry,us-geometry-reasoning-and-proof
1233,25,terms,flowchart-proof,用語:Geometry,us-geometry-reasoning-and-proof
1234,25,terms,transitive-property,用語:Geometry,us-geometry-reasoning-and-proof
1235,25,terms,symmetric-property,用語:Geometry,us-geometry-reasoning-and-proof
1236,25,terms,substitution-property,用語:Geometry,us-geometry-reasoning-and-proof
1237,25,terms,law-of-syllogism,用語:Geometry,us-geometry-reasoning-and-proof
1238,25,terms,law-of-detachment,用語:Geometry,us-geometry-reasoning-and-proof
1239,25,terms,ruler-postulate,用語:Geometry,us-geometry-reasoning-and-proof
1240,25,terms,truth-table,用語:Geometry,us-geometry-reasoning-and-proof
1241,25,terms,sohcahtoa,用語:Geometry,us-geometry-right-triangles-and-trig
1242,25,terms,solve-the-right-triangle,用語:Geometry,us-geometry-right-triangles-and-trig
1243,25,terms,ambiguous-case,用語:Geometry,us-geometry-right-triangles-and-trig
1244,25,terms,area-formula-with-sine,用語:Geometry,us-geometry-right-triangles-and-trig
1245,25,terms,solving-triangles,用語:Geometry,us-geometry-right-triangles-and-trig
1246,25,terms,similarity-transformation,用語:Geometry,us-geometry-similarity
1247,25,terms,right-triangle-similarity,用語:Geometry,us-geometry-similarity
1248,25,terms,composition-of-transformations,用語:Geometry,us-geometry-transformations
1249,25,terms,glide-reflection,用語:Geometry,us-geometry-transformations
1250,25,terms,image,用語:Geometry,us-geometry-transformations
1251,26,terms,preimage,用語:Geometry,us-geometry-transformations
1252,26,terms,coordinate-rule,用語:Geometry,us-geometry-transformations
1253,26,terms,rotational-symmetry,用語:Geometry,us-geometry-transformations
1254,26,terms,continuous-compounding,用語:Algebra 2,us-algebra-2-exponential-and-logarithmic
1255,26,terms,logarithmic-scale,用語:Algebra 2,us-algebra-2-exponential-and-logarithmic
1256,26,terms,exponential-regression,用語:Algebra 2,us-algebra-2-exponential-and-logarithmic
1257,26,terms,horizontal-line-test,用語:Algebra 2,us-algebra-2-functions
1258,26,terms,vertical-line-test,用語:Algebra 2,us-algebra-2-functions
1259,26,terms,end-behavior,用語:Algebra 2,us-algebra-2-functions
1260,26,terms,polynomial-function,用語:Algebra 2,us-algebra-2-polynomials
1261,26,terms,multiplicity,用語:Algebra 2,us-algebra-2-polynomials
1262,26,terms,turning-points,用語:Algebra 2,us-algebra-2-polynomials
1263,26,terms,sum-of-cubes,用語:Algebra 2,us-algebra-2-polynomials
1264,26,terms,difference-of-cubes,用語:Algebra 2,us-algebra-2-polynomials
1265,26,terms,descartes-rule-of-signs,用語:Algebra 2,us-algebra-2-polynomials
1266,26,terms,equation-in-quadratic-form,用語:Algebra 2,us-algebra-2-polynomials
1267,26,terms,polynomial-inequality,用語:Algebra 2,us-algebra-2-polynomials
1268,26,terms,error-bound,用語:Algebra 2,us-algebra-2-probability-and-statistics
1269,26,terms,empirical-rule,用語:Algebra 2,us-algebra-2-probability-and-statistics
1270,26,terms,observational-study,用語:Algebra 2,us-algebra-2-probability-and-statistics
1271,26,terms,experiment,用語:Algebra 2,us-algebra-2-probability-and-statistics
1272,26,terms,randomization,用語:Algebra 2,us-algebra-2-probability-and-statistics
1273,26,terms,nonlinear-system,用語:Algebra 2,us-algebra-2-quadratics-and-complex-numbers
1274,26,terms,quadratic-regression,用語:Algebra 2,us-algebra-2-quadratics-and-complex-numbers
1275,26,terms,sign-chart-inequality,用語:Algebra 2,us-algebra-2-quadratics-and-complex-numbers
1276,26,terms,vertical-asymptote,用語:Algebra 2,us-algebra-2-rational-functions
1277,26,terms,horizontal-asymptote,用語:Algebra 2,us-algebra-2-rational-functions
1278,26,terms,slant-asymptote,用語:Algebra 2,us-algebra-2-rational-functions
1279,26,terms,rational-equation,用語:Algebra 2,us-algebra-2-rational-functions
1280,26,terms,joint-variation,用語:Algebra 2,us-algebra-2-rational-functions
1281,26,terms,least-common-denominator,用語:Algebra 2,us-algebra-2-rational-functions
1282,26,terms,coterminal-angle,用語:Algebra 2,us-algebra-2-trigonometry
1283,26,terms,midline,用語:Algebra 2,us-algebra-2-trigonometry
1284,26,terms,sinusoid,用語:Algebra 2,us-algebra-2-trigonometry
1285,26,terms,cosecant,用語:Algebra 2,us-algebra-2-trigonometry
1286,26,terms,cotangent,用語:Algebra 2,us-algebra-2-trigonometry
1287,26,terms,secant,用語:Algebra 2,us-algebra-2-trigonometry
1288,26,terms,pythagorean-identity,用語:Precalculus,us-precalculus-analytic-trigonometry
1289,26,terms,rotated-conics,用語:Precalculus,us-precalculus-conics
1290,26,terms,latus-rectum,用語:Precalculus,us-precalculus-conics
1291,26,terms,logistic-growth,用語:Precalculus,us-precalculus-exponential-and-logarithmic
1292,26,terms,newtons-law-of-cooling,用語:Precalculus,us-precalculus-exponential-and-logarithmic
1293,26,terms,expanding-and-condensing-logs,用語:Precalculus,us-precalculus-exponential-and-logarithmic
1294,26,terms,one-to-one-property,用語:Precalculus,us-precalculus-exponential-and-logarithmic
1295,26,terms,difference-quotient,用語:Precalculus,us-precalculus-functions
1296,26,terms,augmented-matrix,用語:Precalculus,us-precalculus-matrices-and-systems
1297,26,terms,row-operations,用語:Precalculus,us-precalculus-matrices-and-systems
1298,26,terms,gaussian-elimination,用語:Precalculus,us-precalculus-matrices-and-systems
1299,26,terms,row-echelon-form,用語:Precalculus,us-precalculus-matrices-and-systems
1300,26,terms,cramers-rule,用語:Precalculus,us-precalculus-matrices-and-systems
1301,27,terms,system-of-three-equations,用語:Precalculus,us-precalculus-matrices-and-systems
1302,27,terms,feasible-region,用語:Precalculus,us-precalculus-matrices-and-systems
1303,27,terms,objective-function,用語:Precalculus,us-precalculus-matrices-and-systems
1304,27,terms,cardioid,用語:Precalculus,us-precalculus-polar-and-complex
1305,27,terms,rose-curve,用語:Precalculus,us-precalculus-polar-and-complex
1306,27,terms,limacon,用語:Precalculus,us-precalculus-polar-and-complex
1307,27,terms,orientation,用語:Precalculus,us-precalculus-polar-and-complex
1308,27,terms,inductive-step,用語:Precalculus,us-precalculus-sequences-and-induction
1309,27,terms,standard-unit-vectors,用語:Precalculus,us-precalculus-vectors
1310,27,terms,direction-angle,用語:Precalculus,us-precalculus-vectors
1311,27,terms,vector-projection,用語:Precalculus,us-precalculus-vectors
1312,27,terms,orthogonal-projection,用語:Precalculus,us-precalculus-vectors
1313,27,terms,resultant,用語:Precalculus,us-precalculus-vectors
1314,27,terms,one-variable-data,用語:Integrated Math 1,us-integrated-1-statistics
1315,27,terms,two-variable-data,用語:Integrated Math 1,us-integrated-1-statistics
1316,27,terms,conditional-relative-frequency,用語:Integrated Math 1,us-integrated-1-statistics
1317,27,terms,nth-term-test,用語:AP Calculus BC,us-ap-calculus-bc-10-series
1318,27,terms,integral-test,用語:AP Calculus BC,us-ap-calculus-bc-10-series
1319,27,terms,harmonic-series,用語:AP Calculus BC,us-ap-calculus-bc-10-series
1320,27,terms,p-series,用語:AP Calculus BC,us-ap-calculus-bc-10-series
1321,27,terms,comparison-test,用語:AP Calculus BC,us-ap-calculus-bc-10-series
1322,27,terms,limit-comparison-test,用語:AP Calculus BC,us-ap-calculus-bc-10-series
1323,27,terms,alternating-series,用語:AP Calculus BC,us-ap-calculus-bc-10-series
1324,27,terms,alternating-series-test,用語:AP Calculus BC,us-ap-calculus-bc-10-series
1325,27,terms,ratio-test,用語:AP Calculus BC,us-ap-calculus-bc-10-series
1326,27,terms,absolute-convergence,用語:AP Calculus BC,us-ap-calculus-bc-10-series
1327,27,terms,conditional-convergence,用語:AP Calculus BC,us-ap-calculus-bc-10-series
1328,27,terms,alternating-series-error-bound,用語:AP Calculus BC,us-ap-calculus-bc-10-series
1329,27,terms,taylor-polynomial,用語:AP Calculus BC,us-ap-calculus-bc-10-series
1330,27,terms,lagrange-error-bound,用語:AP Calculus BC,us-ap-calculus-bc-10-series
1331,27,terms,power-series,用語:AP Calculus BC,us-ap-calculus-bc-10-series
1332,27,terms,radius-of-convergence,用語:AP Calculus BC,us-ap-calculus-bc-10-series
1333,27,terms,interval-of-convergence,用語:AP Calculus BC,us-ap-calculus-bc-10-series
1334,27,terms,taylor-series,用語:AP Calculus BC,us-ap-calculus-bc-10-series
1335,27,terms,maclaurin-series,用語:AP Calculus BC,us-ap-calculus-bc-10-series
1336,27,terms,term-by-term-differentiation,用語:AP Calculus BC,us-ap-calculus-bc-10-series
1337,27,terms,vector-valued-function,用語:AP Calculus BC,us-ap-calculus-bc-9-parametric-polar-vector
1338,27,terms,area-in-polar-coordinates,用語:AP Calculus BC,us-ap-calculus-bc-9-parametric-polar-vector
1339,27,terms,derivatives-in-polar-form,用語:AP Calculus BC,us-ap-calculus-bc-9-parametric-polar-vector
1340,27,terms,derivative-of-a-vector-function,用語:AP Calculus BC,us-ap-calculus-bc-9-parametric-polar-vector
1341,27,terms,velocity-vector,用語:AP Calculus BC,us-ap-calculus-bc-9-parametric-polar-vector
1342,27,terms,skewness,用語:AP Statistics,us-ap-statistics-1-exploring-and-collecting-data
1343,27,terms,resistant-statistic,用語:AP Statistics,us-ap-statistics-1-exploring-and-collecting-data
1344,27,terms,percentile,用語:AP Statistics,us-ap-statistics-1-exploring-and-collecting-data
1345,27,terms,explanatory-variable,用語:AP Statistics,us-ap-statistics-1-exploring-and-collecting-data
1346,27,terms,response-variable,用語:AP Statistics,us-ap-statistics-1-exploring-and-collecting-data
1347,27,terms,stratified-sampling,用語:AP Statistics,us-ap-statistics-1-exploring-and-collecting-data
1348,27,terms,cluster-sampling,用語:AP Statistics,us-ap-statistics-1-exploring-and-collecting-data
1349,27,terms,systematic-sampling,用語:AP Statistics,us-ap-statistics-1-exploring-and-collecting-data
1350,27,terms,convenience-sample,用語:AP Statistics,us-ap-statistics-1-exploring-and-collecting-data
1351,28,terms,voluntary-response-bias,用語:AP Statistics,us-ap-statistics-1-exploring-and-collecting-data
1352,28,terms,nonresponse,用語:AP Statistics,us-ap-statistics-1-exploring-and-collecting-data
1353,28,terms,confounding-variable,用語:AP Statistics,us-ap-statistics-1-exploring-and-collecting-data
1354,28,terms,treatment,用語:AP Statistics,us-ap-statistics-1-exploring-and-collecting-data
1355,28,terms,control-group,用語:AP Statistics,us-ap-statistics-1-exploring-and-collecting-data
1356,28,terms,placebo,用語:AP Statistics,us-ap-statistics-1-exploring-and-collecting-data
1357,28,terms,blinding,用語:AP Statistics,us-ap-statistics-1-exploring-and-collecting-data
1358,28,terms,blocking,用語:AP Statistics,us-ap-statistics-1-exploring-and-collecting-data
1359,28,terms,completely-randomized-design,用語:AP Statistics,us-ap-statistics-1-exploring-and-collecting-data
1360,28,terms,density-curve,用語:AP Statistics,us-ap-statistics-2-probability-and-distributions
1361,28,terms,sampling-distribution,用語:AP Statistics,us-ap-statistics-2-probability-and-distributions
1362,28,terms,sampling-error,用語:AP Statistics,us-ap-statistics-2-probability-and-distributions
1363,28,terms,sampling-distribution-of-a-proportion,用語:AP Statistics,us-ap-statistics-3-inference-for-proportions
1364,28,terms,unbiased-estimator,用語:AP Statistics,us-ap-statistics-3-inference-for-proportions
1365,28,terms,critical-value,用語:AP Statistics,us-ap-statistics-3-inference-for-proportions
1366,28,terms,test-statistic,用語:AP Statistics,us-ap-statistics-3-inference-for-proportions
1367,28,terms,p-value,用語:AP Statistics,us-ap-statistics-3-inference-for-proportions
1368,28,terms,type-i-error,用語:AP Statistics,us-ap-statistics-3-inference-for-proportions
1369,28,terms,type-ii-error,用語:AP Statistics,us-ap-statistics-3-inference-for-proportions
1370,28,terms,two-proportion-z-test,用語:AP Statistics,us-ap-statistics-3-inference-for-proportions
1371,28,terms,statistical-power,用語:AP Statistics,us-ap-statistics-3-inference-for-proportions
